scientific_name,bin_start,larvae_mean,n_tows,year,month_sin,month_cos,latitude,longitude,log_volume_sampled,standard_haul_factor,log_matched_eggs,frac_past_flexion,mean_larva_size_mm,bot_sst_100m,bot_sal_100m,bot_sigma_100m,bot_o2_100m,bot_chla_100m,bot_po4_100m,bot_no3_100m,bot_sio3_100m,bot_mld_05,bot_strat_dT,bot_chla_max,bot_chla_int,bot_o2_min_200,bot_nitracline,cast_wind_spd,cast_wind_dir,cast_barom,cast_dry_t,cast_wet_t,cast_secchi,tow_type_code,y,species_id
Notolychnus valdiviae,1961,6.065849056603774,106,1963,0.035455945747148214,-0.1297955683886576,29.249763,-124.72365,6.232890803859374,2.743490566037736,0.0,,,17.37548497488284,33.97334180100049,24.627884535992465,5.556911876098585,,0.2846292944781317,,1.8223828497084311,78.34756097560975,1.7193719512195118,,,4.497215189873417,,10.125,20.9625,1020.0565217391304,17.204347826086956,15.478260869565217,,0.0,1.9552731867789475,554
Notolychnus valdiviae,1966,3.6636956521739132,46,1968,-0.011649964888309654,-0.23600883609893525,29.529892,-120.15159,6.220239536284834,3.0228260869565218,0.0,,,16.285519664545983,33.480990123765125,24.505277201307464,5.647887437958866,,0.37525494505494505,0.7914945054945054,2.4766153846153847,48.80701754385965,3.3345204678362577,,,3.717142857142857,118.3,13.140350877192981,28.350877192982455,1016.9,17.74561403508772,15.887719298245614,44.0,0.0,1.5398081922393194,554
Notolychnus valdiviae,1971,7.868048780487804,41,1973,-0.5655252068164198,0.2073170731707317,28.152317,-127.373856,6.587176145200597,2.9873170731707317,0.0,,,16.578098470157293,33.65345771385477,24.565424773755655,5.847884615384615,,0.3038461538461539,0.08205128205128205,1.7820512820512822,48.470588235294116,2.791166666666667,,,4.635,133.0,9.0,28.764705882352942,1016.1382352941175,17.223529411764705,15.505882352941178,34.0,0.0,2.182454792470533,554
Notolychnus valdiviae,1976,17.600645161290323,31,1978,0.0838089100436555,-0.6290322580645162,28.651934,-125.37973,6.001426547389146,5.3029032258064515,0.0,,,17.870291822872467,33.659343899469704,24.27092348475897,5.596599302549303,0.11219145370758274,0.31663939286519927,0.11652691394626878,2.3776688544430478,72.25806451612904,1.559241935483871,0.20967741935483872,11.22258064516129,4.630333333333334,148.29032258064515,11.580645161290322,19.0,1018.7741935483871,18.048387096774192,15.593548387096773,29.454545454545453,1.0,2.9231962662084845,554
Notolychnus valdiviae,1981,8.911796647333334,15,1983,0.1309401076758502,0.03987174742355436,30.145779,-120.82089,6.065217275386304,4.866,0.0,1.0,,16.37010747265555,33.46767557474577,24.471939953315914,5.755646670637055,0.1070150010246164,0.34548476523476523,0.198338680550219,2.050629786879787,67.34615384615384,2.2197951388888892,0.20746153846153847,10.900653846153848,3.771153846153846,111.875,11.288461538461538,28.51923076923077,1015.4153846153846,17.18653846153846,14.753846153846155,31.75,1.0,2.293725628310632,554
Notolychnus valdiviae,1986,6.406774193548387,31,1988,0.010649258674909314,0.3191066079165568,30.960161,-123.1693,6.086219156264763,4.828064516129031,0.0,0.4838709677419355,,16.7416810149054,33.52912536669134,24.429307262416586,5.68147347059171,0.146538369560547,0.3313080427636879,0.40200313127732484,2.410703550481776,69.6774193548387,2.2521720430107526,0.2603225806451613,15.043225806451613,4.089032258064516,115.7741935483871,13.0,26.483870967741936,1018.758064516129,17.34193548387097,14.90967741935484,32.27272727272727,1.0,2.0023950130187855,554
Notolychnus valdiviae,1991,7.325,24,1993,-0.16108439182435152,-0.08183756729740643,31.270765,-122.94445,6.091849543600208,4.81,0.0,0.34722222222222227,,16.8995396388742,33.433151333863236,24.32713156127471,5.655761322776488,0.13818426548941254,0.3287214315504757,0.24655561146369967,2.6044763222888223,60.604166666666664,2.4158680555555554,0.2525,14.285104166666665,4.082083333333333,116.72916666666667,13.708333333333334,28.291666666666668,1017.9208333333332,17.629166666666666,16.01666666666667,33.42857142857143,1.0,2.1192630358665077,554
Notolychnus valdiviae,1996,22.200128453647057,85,1998,-0.628763102690246,0.13087477238802503,14.848,-115.54406,6.15473123613937,4.418705882352941,0.0,0.2866666666666666,,16.913588216260862,33.531972441607415,24.403159980392157,5.64271690548014,0.15629974933563168,0.25681228939225265,0.1725595238095238,2.546259617629103,66.4,2.337724761904762,0.2808,16.2396,3.7784000000000004,117.25,12.96,30.6,1018.664,17.628,15.548,35.5,1.0,3.144157815452068,554
Notolychnus valdiviae,2001,13.063061338169014,71,2003,-0.7527445595587453,0.19893458666172015,22.439764,-150.94254,6.062120768040187,4.8849295774647885,0.0,0.5885076252723311,,15.67057738095238,33.38642529761905,24.563832589285713,5.750934523809524,0.17627529761904764,0.35525892857142854,0.4020089285714286,2.6664583333333334,79.75,1.27075,0.27,18.177500000000002,3.8375000000000004,106.0,6.25,20.0,1017.1,15.675,13.475,,1.0,2.643551596548869,554
Notolychnus valdiviae,2006,19.261224345135137,37,2008,-0.6879589911325494,-0.01351351351351364,10.467297,-108.33342,6.070298514144231,4.631621621621622,0.0,0.45238095238095244,,16.683992063492063,33.56392777777778,24.470978205128205,5.650428571428571,0.14601587301587302,0.2816825396825397,0.07777777777777778,1.8675396825396824,79.83333333333333,2.1120277777777776,0.3116666666666667,15.180833333333334,3.891666666666667,119.0,11.166666666666666,33.666666666666664,1018.1166666666667,16.883333333333333,14.683333333333332,35.0,1.0,3.008708928639986,554
Notolychnus valdiviae,2011,5.2299999999999995,8,2013,0.43301270189221924,0.18301270189221935,31.621458,-123.155624,6.085473333099783,4.672499999999999,0.0,0.16666666666666666,,16.418612377899876,33.31102234279609,24.34042736935287,5.638549198717948,0.16840833333333333,0.32728379953379955,0.30552447552447554,2.4794656177156176,71.375,2.5220494047619058,0.340625,18.17575,3.4642500000000003,103.875,15.875,16.5,1023.475,16.1875,14.7125,29.0,1.0,1.8293763327993617,554
Notolychnus valdiviae,2016,4.6579999999999995,5,2018,0.7196152422706632,0.04641016151377557,30.922333,-122.35667,6.112911665835623,4.6579999999999995,0.0,0.5,,15.690335714285714,33.498389226190476,24.660952535714284,5.670880952380952,0.15646869047619047,0.2688904761904762,0.36274761904761904,2.0088285714285714,52.4,1.6234266666666666,0.25260000000000005,15.795800000000003,3.1946000000000003,102.6,13.8,19.0,1020.78,16.080000000000002,13.040000000000001,31.0,1.0,1.7330704728793753,554
Notoscopelus resplendens,1951,4.351803278688524,61,1953,0.2999053874436058,-0.7521751787242598,29.835136,-120.43139,6.299334025078516,2.5637704918032784,0.0,,,15.369485206389053,33.398916679300235,24.610131521329546,5.502814440348923,,0.5414267676767677,,,52.97435897435897,2.0892051282051276,,,3.6017241379310345,,11.692307692307692,28.55128205128205,,,,,0.0,1.6774335655525776,556
Notoscopelus resplendens,1956,5.683471074380166,242,1958,-0.30532945230306524,-0.5162904394239649,28.112652,-118.11975,6.198897490628084,2.8103719008264463,0.0,,,18.093421724839487,33.800481525905866,24.300381613987863,5.158362684237685,,1.2545454545454546,,,45.03879310344828,5.2961043543543544,,,2.4622972972972974,,9.737068965517242,31.256637168141594,,,,,0.0,1.8996374745050355,556
Notoscopelus resplendens,1961,6.1774,250,1963,-0.0908230854637601,-0.32473582436560716,28.50742,-121.53153,6.218814253874183,2.77392,0.0,,,17.23897617528457,33.856547505738384,24.566211462685732,5.562867416692784,,0.3388609352408054,,1.8914404188404186,62.42335766423358,2.473302919708029,,,3.8999264705882353,,9.437037037037037,24.106870229007633,1018.8933333333333,17.690909090909088,15.57878787878788,,0.0,1.9709372004882992,556
Notoscopelus resplendens,1966,5.2254368932038835,103,1968,-0.40507215402267427,-0.2066466960274421,29.250597,-118.595184,6.227914291483481,3.1029126213592235,0.0,,,16.706242346938776,33.48250998196248,24.377013861574934,5.640294612794613,,0.3394960645415191,0.8470603354978354,2.5263183785911063,46.457142857142856,5.052964285714285,,,2.910555555555556,98.125,10.771428571428572,32.22857142857143,1016.0428571428571,17.725714285714286,15.976470588235296,27.333333333333332,0.0,1.8286436235352246,556
Notoscopelus resplendens,1971,6.719600000000001,25,1973,-0.21320508075688774,-0.08928203230275514,26.982866,-124.1214,6.571532390242204,3.1968,0.0,,,16.0495151425955,33.740257914704344,24.744254120879123,5.753266566766567,,0.5035714285714286,2.5714285714285716,4.4071428571428575,46.107142857142854,3.116553571428571,,,3.2840000000000003,70.0,9.5,31.857142857142858,1016.2357142857143,17.4,15.414285714285715,20.0,0.0,2.043762549222818,556
Notoscopelus resplendens,1976,9.844525928356164,73,1978,-0.009536334557624959,-0.5013435097445661,28.793356,-122.136635,5.9970633465992735,5.356301369863013,0.0,,,17.392070651570652,33.49430856751944,24.252233597481425,5.618148285537991,0.12257970290578986,0.34824903040574684,0.403941243941244,2.6043529256572735,59.65217391304348,2.8463550724637683,0.23884057971014494,12.170289855072463,3.9466176470588237,126.43478260869566,10.985507246376812,23.971014492753625,1017.4347826086956,18.244927536231884,15.98695652173913,29.5,1.0,2.3836604299399005,556
Notoscopelus resplendens,1981,6.9758746508695655,23,1983,0.7010589414340062,-0.16226307858995112,30.872463,-121.427025,6.081323343094024,4.873913043478261,0.0,0.0,,15.445429914529914,33.465805398490396,24.684610196470196,5.806830012935782,0.14380049117549118,0.4149593045843046,0.5450872877122876,1.9634666375291374,78.0,1.646133333333334,0.306,15.303,3.9826923076923078,102.4,13.545454545454545,28.833333333333332,1016.9666666666667,15.741666666666667,13.299999999999999,29.5,1.0,2.0764213167473726,556
Notoscopelus resplendens,1986,7.613181818181818,22,1988,0.016637518353838143,-0.1862761914251508,30.993864,-122.922356,6.069023912754452,4.916363636363636,0.0,0.42424242424242425,,16.3390662443617,33.475207309168105,24.48051748289589,5.73348498282021,0.14474597561529381,0.33166246253746257,0.31007747933884294,2.421521508794236,64.18181818181819,2.5563977272727283,0.29568181818181816,15.130568181818182,3.985909090909091,111.77272727272727,14.318181818181818,26.59090909090909,1018.8,17.12272727272727,14.840909090909092,30.857142857142858,1.0,2.1532937993232073,556
Notoscopelus resplendens,1991,7.075263157894737,38,1993,-0.13157894736842093,-0.17526984310116808,31.203598,-123.12689,6.061253957760415,4.973947368421053,0.0,0.10087719298245615,,16.783557788702527,33.43073900496433,24.356215960574513,5.665267260152128,0.13980193819338557,0.32402468693587116,0.2336914072769336,2.722550552517658,57.328947368421055,2.1702697368421053,0.2542105263157895,14.09842105263158,4.001710526315789,119.03947368421052,10.43421052631579,24.56578947368421,1017.9671052631579,17.847368421052632,16.063157894736843,34.8421052631579,1.0,2.088805457790674,556
Notoscopelus resplendens,1996,9.653654091263158,95,1998,-0.30836030141115733,-0.08881918077377833,22.524542,-115.862564,6.130366480487857,4.523263157894736,0.0,0.21488095238095237,,16.50835640197221,33.50353071100181,24.476430211050193,5.652414155755542,0.1748532251770172,0.27541633179392694,0.3296465750704505,2.602543397746685,57.107142857142854,2.4822153486394556,0.33464285714285713,18.037410714285716,3.7151785714285714,113.68627450980392,11.5,30.571428571428573,1017.2392857142858,17.54285714285714,15.551785714285714,29.75,1.0,2.3659029404684926,556
Notoscopelus resplendens,2001,9.938658468846153,26,2003,-0.5600837625573488,-0.1473125776508537,23.020191,-124.1591,6.083003124574912,4.820769230769231,0.0,0.2625,,17.02270209918287,33.42506285690805,24.281718892853,5.588756679594915,0.1583580337460428,0.3382751023486318,0.5751648351648352,2.5641900991165696,52.07692307692308,3.6423424908424917,0.2938461538461538,16.355384615384615,3.4315384615384614,103.92307692307692,15.692307692307692,29.23076923076923,1018.3153846153847,17.6,15.86923076923077,24.0,1.0,2.3923031632265555,556
Notoscopelus resplendens,2006,8.555928585588234,34,2008,-0.5262442601592136,-0.1704184892370574,18.987106,-111.91416,6.0929870529633146,4.674705882352941,0.0,0.3333333333333333,,15.937670496170497,33.33327860733017,24.467444779179154,5.621541271228772,0.1805576402763903,0.4114105868090243,1.3933608058608058,3.2766884417665665,44.375,3.9944895833333334,0.35375,19.1121875,3.23875,88.9375,10.375,28.0,1016.24375,17.45,15.7375,25.0,1.0,2.257161756182,556
Notoscopelus resplendens,2011,7.760180995384616,26,2013,0.011316485925382761,-0.6727069637217915,31.291348,-122.511795,6.109074945858756,4.691923076923077,0.0,0.08695652173913043,,16.819400562687118,33.35761095192792,24.275975972020632,5.615848048788766,0.14983967237147386,0.33496720388815976,0.5563856437339894,2.5554352887376783,42.416666666666664,3.557374074074074,0.3448333333333333,15.9074375,3.4749166666666667,103.25,10.625,22.583333333333332,1017.4333333333334,17.879166666666666,15.862499999999999,27.4,1.0,2.170216566308439,556
Notoscopelus resplendens,2016,7.34734375,16,2018,0.10825317547305494,-0.25000000000000006,31.449062,-122.721146,6.095286693493783,4.77625,0.0,0.16666666666666666,,16.41060114738203,33.42552247546775,24.43322080779892,5.602490967733247,0.152846300972312,0.26916872878959275,0.5203506467490843,2.0259881457390647,54.5625,2.7505300595238094,0.3160625,16.301906250000002,3.338875,101.125,13.125,25.625,1017.49375,17.2,15.53125,29.125,1.0,2.12194337448139,556
Notoscopelus resplendens,2021,7.679233383333333,6,2023,0.7440169358562924,-0.04465819873852032,31.178888,-122.724724,6.210243482785258,4.185,0.0,0.2,,16.352090909090908,33.215472727272726,24.297658181818182,5.644727272727272,0.17045454545454544,0.3009090909090909,0.018181818181818184,1.1536363636363638,87.0,1.019666666666664,0.259,17.488,4.406,140.0,25.0,32.0,1007.0,16.5,14.0,,1.0,2.1609332048793544,556
Odontopyxis trispinosa,1961,2.3486363636363636,44,1963,0.09455122813282704,-0.34232222332934253,32.305492,-117.89246,5.635943450616718,1.675,0.0,,,11.960516705516707,33.749767034552754,25.608282748997034,4.6693599257884975,,1.3338736263736264,,16.596703296703293,27.142857142857142,3.8865000000000003,,,2.6114285714285717,,8.714285714285714,21.285714285714285,1014.2,15.0,14.0,,0.0,1.2085532073364065,557
Odontopyxis trispinosa,1966,3.720869565217391,23,1968,0.2693979314220275,-0.2926978611986469,33.521305,-119.011375,5.473008102969061,2.6895652173913045,0.0,,,12.172555555555556,33.56509642857143,25.418509285714286,4.498354497354498,,0.652,6.040000000000001,13.2,28.8,3.3583333333333334,,,2.25,30.0,5.6,22.4,1016.68,12.940000000000001,11.959999999999999,,0.0,1.5519930125481554,557
Odontopyxis trispinosa,1971,6.144736842105263,19,1973,0.34726716901859556,0.17010793724046722,31.881315,-117.646484,5.4058667005736565,2.6657894736842103,0.0,,,12.819186507936507,33.667175099206354,25.385475198412696,5.291428571428571,,0.88,6.228571428571429,8.5,24.166666666666668,4.28875,,,3.95,10.0,10.0,30.9,1016.585,15.830000000000002,14.215,11.0,0.0,1.9663759796476044,557
Odontopyxis trispinosa,1991,4.848,5,1993,-0.0999999999999999,-0.17320508075688779,34.295334,-120.21433,5.138063984678806,4.848,0.0,0.4,,13.198492307692309,33.520527264957266,25.201699487179486,5.0440529914529915,2.6164521367521365,0.9078282051282052,8.115632478632477,10.019581196581196,19.1,4.109444444444445,5.587,157.0425,3.729,22.9,11.4,21.4,1014.9,16.619999999999997,15.440000000000001,12.2,1.0,1.7660997224474773,557
Odontopyxis trispinosa,1996,7.031999999999999,5,1998,0.792820323027551,-0.02679491924311215,34.189667,-120.11833,4.932196132055965,4.328,0.0,0.4,,11.964155555555555,33.67137504273504,25.562214273504274,4.8089042735042735,2.4386504273504275,1.1148777777777776,12.019000000000002,14.108444444444444,14.0,1.8177777777777788,4.558000000000001,139.543,3.44,4.0,7.6,22.2,1018.82,14.2,13.2,11.0,1.0,2.083433562949373,557
Odontopyxis trispinosa,2001,5.975506628333332,12,2003,0.224679368558886,-0.3221687836487032,34.317223,-119.83584,4.991524780472175,4.070833333333334,0.0,0.8,,12.629560891918349,33.490914668615986,25.271430144700975,4.708521714640136,2.419562789549632,1.0489644713635942,10.77585137085137,11.52378848003848,15.88888888888889,3.3937962962962978,4.653333333333333,124.9238888888889,3.11,4.444444444444445,13.88888888888889,24.0,1015.2111111111111,15.11111111111111,13.911111111111111,9.5,1.0,1.942404959956143,557
Odontopyxis trispinosa,2006,6.095234696111111,18,2008,0.31645291237259077,-0.27033474465469104,34.8087,-120.47834,4.868700992564097,4.136111111111111,0.0,0.5147058823529411,,13.16587592846968,33.61036751882377,25.263435547323045,5.093099918599918,2.12119826007326,0.9105994098494099,8.347685693935693,9.642827126577126,20.416666666666668,3.689269841269841,3.6508333333333334,84.63083333333333,3.623333333333333,6.25,10.0,19.833333333333332,1014.275,15.6,13.9,8.333333333333334,1.0,1.959423389150333,557
Odontopyxis trispinosa,2011,6.116662612727273,11,2013,0.11200461886989803,-0.1696386730713126,34.546665,-120.24697,4.74431099883141,3.8545454545454545,0.0,0.5,,12.292442057942056,33.539623717948714,25.394177257288167,4.968345058981423,3.8798785633558364,1.0236848873348874,10.387776418026416,11.642324786324787,21.0,3.520666666666667,6.979727272727273,150.1867727272727,3.214090909090909,7.7,10.363636363636363,24.272727272727273,1014.9090909090909,15.109090909090908,13.372727272727273,5.666666666666667,1.0,1.9624388813661657,557
Ogcocephalioidei,1951,2.6862500000000002,8,1953,-0.4497595264191647,0.6205127018922192,29.477917,-119.09062,6.247531063940378,2.6862500000000002,0.0,,,16.813020833333333,33.418830303030305,24.29033090277778,5.550078787878787,,0.5333333333333333,,,54.0,5.006,,,3.306,,10.142857142857142,28.0,,,,,0.0,1.304609681147349,559
Ogcocephalioidei,1956,3.258409090909091,44,1958,-0.6564246795949965,0.41577792350136245,27.460075,-117.15276,6.220330331024706,2.7154545454545453,0.0,,,18.331154950441714,33.77119711465006,24.209821140868936,5.421257688548011,,,,,45.661764705882355,6.040143939393939,,,2.5948387096774193,,9.602941176470589,28.606060606060606,,,,,0.0,1.44889563769216,559
Ogcocephalioidei,1961,4.752,5,1963,-0.8196152422706632,0.2732050807568876,27.76,-118.181335,6.1600931821212495,2.964,0.0,,,17.249285714285712,33.653642857142856,24.399285714285714,5.752857142857144,,0.39,,1.7285714285714284,25.0,5.345833333333333,,,5.48,,3.0,32.0,1012.9,19.1,17.5,,0.0,1.7495476204187455,559
Ogcocephalioidei,1966,4.69,9,1968,-0.799572491411848,0.5257834230632086,29.801296,-119.21722,6.337391216275371,3.2622222222222224,0.0,,,16.608352040816325,33.36381777983921,24.333925901875904,5.70538474025974,,0.38608333333333333,0.10083333333333333,1.3925,50.42857142857143,4.71172619047619,,,3.27,111.5,10.714285714285714,33.42857142857143,1016.7714285714285,17.642857142857142,15.557142857142859,19.0,0.0,1.7387102481382397,559
Oneirodes,1956,3.46140350877193,57,1958,-0.8287560063636993,0.031016652498791503,28.389591,-118.587776,6.21356307412868,2.764912280701754,0.0,,,18.377325216997914,33.75660442956167,24.196308617752862,5.100881698893212,,0.6515384615384616,,,39.21052631578947,5.833364035087719,,,2.522236842105263,,9.157894736842104,28.416666666666668,,,,,0.0,1.4954634045935238,565
Oneirodes,1961,3.4481818181818182,44,1963,-0.8382428614131783,0.23559148644964625,28.514961,-118.97901,6.211070562266184,2.8238636363636362,0.0,,,17.798596744164925,33.79332588282929,24.37379761261466,5.2962437032664305,,0.2943509615384615,,1.5555555555555556,50.81818181818182,4.206030303030304,,,3.544090909090909,,8.363636363636363,24.727272727272727,1016.3,18.4,17.7,,0.0,1.4924954325026616,565
Oneirodes,1966,4.986730769230769,52,1968,-0.876701101309998,0.06284517677752145,28.776794,-117.79939,6.253108474031067,3.139423076923077,0.0,,,17.53584483109483,33.503433719135806,24.181735229276896,5.608203056203056,,0.2599983245920746,0.14154845154845155,1.6955237470862472,38.30555555555556,6.481847222222222,,,2.8577777777777778,109.28571428571429,11.0,31.833333333333332,1013.4777777777776,19.6,17.816666666666666,31.2,0.0,1.7895454817038694,565
Oneirodes,1971,4.821739130434782,23,1973,-0.83575790714502,0.4825250526675355,29.455797,-122.79514,6.600475290459132,2.885652173913044,0.0,,,17.372821575646576,33.5862473976024,24.31686737928738,5.611960217560217,,0.26232193732193737,0.11438746438746439,2.3186609686609687,45.53333333333333,5.082694444444445,,,2.694,125.0,9.866666666666667,25.066666666666666,1017.2333333333333,18.966666666666665,17.12,35.5,0.0,1.761599036767977,565
Oneirodes,1981,7.295537918571428,7,1983,-0.7614467169888847,0.35714285714285715,30.345001,-121.23762,6.061311121032828,4.905714285714285,0.0,0.0,,17.05063827838828,33.44883228021978,24.287548122710625,5.5967646520146515,0.13452884615384617,0.351632326007326,0.821510989010989,2.709162087912088,54.285714285714285,4.975357142857143,0.3242857142857143,14.918928571428571,3.487142857142857,99.0,13.714285714285714,31.428571428571427,1017.2714285714285,18.114285714285714,15.414285714285715,30.0,1.0,2.1157177700716505,565
Oneirodes,1986,6.635455665,14,1988,-0.5261446716988889,0.7684521606569784,30.84619,-122.81166,6.097306969683002,4.803571428571429,0.0,0.05357142857142857,,17.67944676157176,33.524111230436226,24.206969042415917,5.61021467074592,0.13450594197469198,0.325270541958042,0.22694149600399602,2.110583999333999,64.60714285714286,3.2572976190476197,0.23249999999999998,13.894642857142857,4.056785714285715,118.5,12.071428571428571,20.928571428571427,1018.3571428571429,18.1,16.014285714285712,32.333333333333336,1.0,2.032802617963753,565
Oneirodes,1991,4.698571428571428,7,1993,-0.885164631815233,0.2857142857142857,31.73643,-122.472374,6.1049575542627545,4.698571428571428,0.0,0.14285714285714285,,17.90570924908425,33.34388729722658,24.011250434981687,5.572212683150183,0.14161721611721612,0.31876419413919416,0.2210966117216117,2.327497710622711,47.214285714285715,4.598833333333334,0.27785714285714286,15.252500000000001,4.13,110.5,10.428571428571429,27.714285714285715,1016.4714285714286,19.17142857142857,17.2,31.4,1.0,1.740215516862002,565
Oneirodes,1996,7.662637473548387,31,1998,-0.7577542276376316,0.21168315569326016,13.6189785,-111.68183,6.150530971831077,4.410645161290322,0.0,0.125,,17.078546768707483,33.527878599773246,24.367692431972788,5.604003401360544,0.17725680272108843,0.26799603174603176,0.336438492063492,2.5305059523809526,50.142857142857146,3.4273809523809513,0.3114285714285714,18.34142857142857,3.5828571428571427,105.33333333333333,11.285714285714286,33.285714285714285,1016.7714285714285,18.057142857142857,15.942857142857145,27.5,1.0,2.159019234352391,565
Oneirodes,2001,6.524284925333333,15,2003,-0.7285468820183674,0.43094010767585017,19.2,-123.32066,6.098238057894842,4.673333333333333,0.0,0.3333333333333333,,16.057222222222222,33.31214814814815,24.415745098039213,5.5547930283224405,0.28435729847494556,0.4964270152505446,2.124400871459695,3.1982570806100217,45.0,6.207928571428571,0.61,27.44333333333334,2.893333333333333,74.66666666666667,10.666666666666666,25.666666666666668,1021.4666666666667,18.866666666666667,17.266666666666666,28.666666666666668,1.0,2.018135779585856,565
Oneirodes,2006,8.361374870952382,21,2008,-0.7219168589449708,0.241056086975765,15.15873,-108.855484,6.077146177807795,4.810952380952381,0.0,0.5,,16.9849942002442,33.34689832112332,24.244474815772463,5.589867894850248,0.16277175177763414,0.31633708252531784,0.34156108597285073,2.148141995259642,63.8,3.355109523809523,0.256,17.129,3.572,108.8,8.2,12.4,1019.46,18.22,15.559999999999999,28.0,1.0,2.236592167624789,565
Oneirodes,2011,5.282,15,2013,-0.5732050807568881,0.7928203230275507,31.664555,-121.703445,6.0591655544733705,4.957333333333334,0.0,0.2,,17.24559794973545,33.2764663497151,24.100454201007327,5.439163690476191,0.17939887057387058,0.3832436507936508,1.2797628205128206,2.9608010073260074,49.266666666666666,6.072597222222223,0.3136,19.38266666666667,3.0276,89.6,11.466666666666667,27.866666666666667,1017.02,18.42,16.393333333333334,35.333333333333336,1.0,1.8376884011164547,565
Ophichthidae,1956,15.678,5,1958,-0.9196152422706632,0.3,25.393,-112.64299,5.966019267121872,2.598,0.0,,,19.140353535353533,33.98590909090909,24.157747474747474,4.452222222222222,,,,,20.0,9.599333333333334,,,2.105,,8.0,33.0,,,,,0.0,2.8140904856647935,567
Ophichthidae,1971,6.553333333333334,12,1973,0.21650635094610962,0.43600423396407323,23.819582,-110.82208,6.051717340498972,2.5500000000000003,0.0,,,19.530064364207224,34.50832409733124,24.439752511773943,3.8146923076923076,,1.1788846153846153,8.396538461538462,9.540192307692308,46.07142857142857,6.648178571428572,,,0.61,55.0,10.714285714285714,25.571428571428573,992.8928571428571,21.685714285714287,17.964285714285715,27.75,0.0,2.0219889669317506,567
Ophichthus zophochir,1996,7.804708168888889,9,1998,-0.5813389786187643,0.3997862457059238,14.638332,-99.73,6.193903046321689,4.196666666666667,0.0,,,13.12923076923077,33.59215384615384,25.22807692307692,4.202307692307692,0.4253846153846154,1.1276923076923078,12.146153846153847,13.753846153846155,20.0,7.262500000000003,1.52,47.89,1.89,30.0,7.0,30.0,1015.6,16.6,16.0,20.0,1.0,2.1752865976043405,569
Ophidiidae,1956,3.174545454545455,11,1958,-0.3814684020642391,-0.181818181818182,26.825758,-114.617424,6.17952597324618,2.399090909090909,0.0,,,18.372228375790876,34.036461996336996,24.380496688727938,4.422489156676657,,0.8230454545454545,,,21.25,6.079309523809523,,,1.52875,,10.5,31.125,,,,,0.0,1.4290054792129405,570
Ophidiidae,1961,4.870909090909091,11,1963,-0.05763405420141456,-0.28164329194121057,31.356667,-117.340454,5.652307212609446,2.036363636363636,0.0,,,13.655126984126985,33.698299999999996,25.21283597883598,4.972222222222222,,1.1642857142857144,,13.4,23.333333333333332,4.066666666666668,,,2.3333333333333335,,13.0,27.0,1009.5,19.4,17.8,,0.0,1.7700094925317587,570
Ophidiidae,1966,2.6079999999999997,5,1968,-0.32679491924311244,0.2732050807568876,28.235998,-114.61934,5.445850819069166,2.6079999999999997,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.283153602200377,570
Ophidiiformes,1951,9.188771186440679,236,1953,-0.11882601669501792,-0.15147759027950972,29.845509,-116.490105,6.011446560105946,2.4491101694915254,0.0,,,15.836737551367747,33.82887393496551,24.68708794129823,4.713215496726752,,1.0275707521645023,,,31.70175438596491,4.931015966754155,,,2.6952307692307693,,9.334205933682373,25.752181500872602,,,,,0.0,2.3212862498198463,571
Ophidiiformes,1956,10.409946808510638,188,1958,-0.25184461445381695,-0.2823342464089707,29.827642,-116.46122,5.8477538665283735,2.8272340425531914,0.0,,,17.180401649105352,33.853872379249694,24.495247661820347,4.815772605866356,,0.658,,,35.40506329113924,6.163051282051281,,,2.785138888888889,,10.753086419753087,27.950617283950617,,,,,0.0,2.4344855020323237,571
Ophidiiformes,1961,7.576363636363637,33,1963,-0.2867909580344774,0.03842270280094315,28.91808,-115.655106,5.683819789697347,2.3193939393939393,0.0,,,10.880714285714287,33.803785714285716,25.851714285714284,3.5535714285714284,,,,,10.0,4.332500000000001,,,1.31,,5.0,7.0,,,,,0.0,2.149010005057745,571
Ophidiiformes,1966,6.661111111111111,18,1968,-0.5590098792495038,-0.1795583781982711,28.471666,-115.346855,5.52380343797449,2.4716666666666667,0.0,,,15.145404761904762,33.69783116883117,24.869193722943724,4.708636363636364,,,,,21.25,6.930000000000001,,,1.395,,6.75,30.75,1013.8,18.175,16.825,,0.0,2.0361570269030915,571
Ophidion scrippsae,1951,16.865357142857142,56,1953,-0.7026212056663856,0.11846383207527778,27.359255,-114.1747,5.79191049362825,2.2535714285714286,0.0,,,18.740762775842043,33.86678542270737,24.120863204884547,4.780457955932956,,0.8198428330928331,,,28.225,6.367208333333333,,,3.5203333333333333,,8.207317073170731,25.341463414634145,,,,,0.0,2.882863482479422,573
Ophidion scrippsae,1956,12.990591397849462,186,1958,-0.6669353843827215,-0.03730011921241376,28.253538,-114.98683,5.7593304405943,2.7353225806451613,0.0,,,17.86657089851286,33.83772318298143,24.350968849618326,4.753314918898346,,1.2054545454545453,,,34.54216867469879,6.993380503144655,,,2.750128205128205,,10.542168674698795,27.4390243902439,,,,,0.0,2.6383850606823764,573
